concept,rank_in_concept_cluster,global_id,layer,neuron,token_rank,token_raw,token_normalized,token_class,similarity_to_seed,seed_layer,seed_neuron,max_logit
Red,10,6730,2,1610,10,lando,lando,unrelated,0.9282369613647461,0,191,2.2725977897644043
Red,11,26289,10,689,1,onsai,onsai,unrelated,0.9262917637825012,0,191,3.7591440677642822
Red,11,26289,10,689,2,rared,rared,contains_pos,0.9262917637825012,0,191,3.7591440677642822
Red,11,26289,10,689,3,uggage,uggage,unrelated,0.9262917637825012,0,191,3.7591440677642822
Red,11,26289,10,689,4,aternary,aternary,unrelated,0.9262917637825012,0,191,3.7591440677642822
Red,11,26289,10,689,5,upuncture,upuncture,unrelated,0.9262917637825012,0,191,3.7591440677642822
Red,11,26289,10,689,6,soriasis,soriasis,unrelated,0.9262917637825012,0,191,3.7591440677642822
Red,11,26289,10,689,7,SWORD,sword,unrelated,0.9262917637825012,0,191,3.7591440677642822
Red,11,26289,10,689,8,essori,essori,unrelated,0.9262917637825012,0,191,3.7591440677642822
Red,11,26289,10,689,9,agland,agland,unrelated,0.9262917637825012,0,191,3.7591440677642822
Red,11,26289,10,689,10,oclonal,oclonal,unrelated,0.9262917637825012,0,191,3.7591440677642822
Red,12,1704,0,1704,1,onsai,onsai,unrelated,0.925707995891571,0,191,3.192244052886963
Red,12,1704,0,1704,2,ustaining,ustaining,unrelated,0.925707995891571,0,191,3.192244052886963
Red,12,1704,0,1704,3,ourgeois,ourgeois,unrelated,0.925707995891571,0,191,3.192244052886963
Red,12,1704,0,1704,4,emeteries,emeteries,unrelated,0.925707995891571,0,191,3.192244052886963
Red,12,1704,0,1704,5,uckingham,uckingham,unrelated,0.925707995891571,0,191,3.192244052886963
Red,12,1704,0,1704,6,ovine,ovine,unrelated,0.925707995891571,0,191,3.192244052886963
Red,12,1704,0,1704,7,oclonal,oclonal,unrelated,0.925707995891571,0,191,3.192244052886963
Red,12,1704,0,1704,8,ubilee,ubilee,unrelated,0.925707995891571,0,191,3.192244052886963
Red,12,1704,0,1704,9,enics,enics,unrelated,0.925707995891571,0,191,3.192244052886963
Red,12,1704,0,1704,10,unding,unding,unrelated,0.925707995891571,0,191,3.192244052886963
Red,13,4025,1,1465,1,onsai,onsai,unrelated,0.925028383731842,0,191,3.3052031993865967
Red,13,4025,1,1465,2,UTE,ute,unrelated,0.925028383731842,0,191,3.3052031993865967
Red,13,4025,1,1465,3,irmingham,irmingham,unrelated,0.925028383731842,0,191,3.3052031993865967
Red,13,4025,1,1465,4,osate,osate,unrelated,0.925028383731842,0,191,3.3052031993865967
Red,13,4025,1,1465,5,HOUT,hout,unrelated,0.925028383731842,0,191,3.3052031993865967
Red,13,4025,1,1465,6,erosene,erosene,unrelated,0.925028383731842,0,191,3.3052031993865967
Red,13,4025,1,1465,7,UTH,uth,unrelated,0.925028383731842,0,191,3.3052031993865967
Red,13,4025,1,1465,8,icals,icals,unrelated,0.925028383731842,0,191,3.3052031993865967
Red,13,4025,1,1465,9,ostering,ostering,unrelated,0.925028383731842,0,191,3.3052031993865967
Red,13,4025,1,1465,10,ifflin,ifflin,unrelated,0.925028383731842,0,191,3.3052031993865967
Red,14,28225,11,65,1,onsai,onsai,unrelated,0.9248456954956055,0,191,2.429474115371704
Red,14,28225,11,65,2,achelor,achelor,unrelated,0.9248456954956055,0,191,2.429474115371704
Red,14,28225,11,65,3,utans,utans,unrelated,0.9248456954956055,0,191,2.429474115371704
Red,14,28225,11,65,4,riendly,riendly,unrelated,0.9248456954956055,0,191,2.429474115371704
Red,14,28225,11,65,5,soriasis,soriasis,unrelated,0.9248456954956055,0,191,2.429474115371704
Red,14,28225,11,65,6,creas,creas,unrelated,0.9248456954956055,0,191,2.429474115371704
Red,14,28225,11,65,7,phans,phans,unrelated,0.9248456954956055,0,191,2.429474115371704
Red,14,28225,11,65,8,alach,alach,unrelated,0.9248456954956055,0,191,2.429474115371704
Red,14,28225,11,65,9,idians,idians,unrelated,0.9248456954956055,0,191,2.429474115371704
Red,14,28225,11,65,10,essim,essim,unrelated,0.9248456954956055,0,191,2.429474115371704
Red,15,6707,2,1587,1,onsai,onsai,unrelated,0.9242744445800781,0,191,3.3880300521850586
Red,15,6707,2,1587,2,PAA,paa,unrelated,0.9242744445800781,0,191,3.3880300521850586
Red,15,6707,2,1587,3,iodiversity,iodiversity,unrelated,0.9242744445800781,0,191,3.3880300521850586
Red,15,6707,2,1587,4,iliency,iliency,unrelated,0.9242744445800781,0,191,3.3880300521850586
Red,15,6707,2,1587,5,pinephrine,pinephrine,unrelated,0.9242744445800781,0,191,3.3880300521850586
Red,15,6707,2,1587,6,illion,illion,unrelated,0.9242744445800781,0,191,3.3880300521850586
Red,15,6707,2,1587,7,irmingham,irmingham,unrelated,0.9242744445800781,0,191,3.3880300521850586
Red,15,6707,2,1587,8,aspberries,aspberries,unrelated,0.9242744445800781,0,191,3.3880300521850586
Red,15,6707,2,1587,9,plotlib,plotlib,unrelated,0.9242744445800781,0,191,3.3880300521850586
Red,15,6707,2,1587,10,phenotype,phenotype,unrelated,0.9242744445800781,0,191,3.3880300521850586
Red,16,16695,6,1335,1,onsai,onsai,unrelated,0.9240255355834961,0,191,2.9559130668640137
Red,16,16695,6,1335,2,itoring,itoring,unrelated,0.9240255355834961,0,191,2.9559130668640137
Red,16,16695,6,1335,3,rugu,rugu,unrelated,0.9240255355834961,0,191,2.9559130668640137
Red,16,16695,6,1335,4,ologna,ologna,unrelated,0.9240255355834961,0,191,2.9559130668640137
Red,16,16695,6,1335,5,aughtered,aughtered,contains_pos,0.9240255355834961,0,191,2.9559130668640137
Red,16,16695,6,1335,6,ilantro,ilantro,unrelated,0.9240255355834961,0,191,2.9559130668640137
Red,16,16695,6,1335,7,olkien,olkien,unrelated,0.9240255355834961,0,191,2.9559130668640137
Red,16,16695,6,1335,8,opold,opold,unrelated,0.9240255355834961,0,191,2.9559130668640137
Red,16,16695,6,1335,9,ymour,ymour,unrelated,0.9240255355834961,0,191,2.9559130668640137
Red,16,16695,6,1335,10,enfranch,enfranch,unrelated,0.9240255355834961,0,191,2.9559130668640137
Red,17,39925,15,1525,1,onsai,onsai,unrelated,0.9237232208251953,0,191,2.455538272857666
Red,17,39925,15,1525,2,ifflin,ifflin,unrelated,0.9237232208251953,0,191,2.455538272857666
Red,17,39925,15,1525,3,WARRAN,warran,unrelated,0.9237232208251953,0,191,2.455538272857666
Red,17,39925,15,1525,4,amboo,amboo,unrelated,0.9237232208251953,0,191,2.455538272857666
Red,17,39925,15,1525,5,eylon,eylon,unrelated,0.9237232208251953,0,191,2.455538272857666
Red,17,39925,15,1525,6,kegee,kegee,unrelated,0.9237232208251953,0,191,2.455538272857666
Red,17,39925,15,1525,7,IMPLIED,implied,unrelated,0.9237232208251953,0,191,2.455538272857666
Red,17,39925,15,1525,8,aturity,aturity,unrelated,0.9237232208251953,0,191,2.455538272857666
Red,17,39925,15,1525,9,osaics,osaics,unrelated,0.9237232208251953,0,191,2.455538272857666
Red,17,39925,15,1525,10,queeze,queeze,unrelated,0.9237232208251953,0,191,2.455538272857666
Red,18,4567,1,2007,1,onsai,onsai,unrelated,0.9233068227767944,0,191,2.906975269317627
Red,18,4567,1,2007,2,moil,moil,unrelated,0.9233068227767944,0,191,2.906975269317627
Red,18,4567,1,2007,3,ilantro,ilantro,unrelated,0.9233068227767944,0,191,2.906975269317627
Red,18,4567,1,2007,4,achelor,achelor,unrelated,0.9233068227767944,0,191,2.906975269317627
Red,18,4567,1,2007,5,ishop,ishop,unrelated,0.9233068227767944,0,191,2.906975269317627
Red,18,4567,1,2007,6,ipeg,ipeg,unrelated,0.9233068227767944,0,191,2.906975269317627
Red,18,4567,1,2007,7,essori,essori,unrelated,0.9233068227767944,0,191,2.906975269317627
Red,18,4567,1,2007,8,ishops,ishops,unrelated,0.9233068227767944,0,191,2.906975269317627
Red,18,4567,1,2007,9,orepinephrine,orepinephrine,unrelated,0.9233068227767944,0,191,2.906975269317627
Red,18,4567,1,2007,10,iagnosed,iagnosed,unrelated,0.9233068227767944,0,191,2.906975269317627
Red,19,15196,5,2396,1,onsai,onsai,unrelated,0.9226868152618408,0,191,2.308222532272339
Red,19,15196,5,2396,2,ISTORY,istory,unrelated,0.9226868152618408,0,191,2.308222532272339
Red,19,15196,5,2396,3,achine,achine,unrelated,0.9226868152618408,0,191,2.308222532272339
Red,19,15196,5,2396,4,icators,icators,unrelated,0.9226868152618408,0,191,2.308222532272339
Red,19,15196,5,2396,5,ourgeois,ourgeois,unrelated,0.9226868152618408,0,191,2.308222532272339
Red,19,15196,5,2396,6,letcher,letcher,unrelated,0.9226868152618408,0,191,2.308222532272339
Red,19,15196,5,2396,7,rimental,rimental,unrelated,0.9226868152618408,0,191,2.308222532272339
Red,19,15196,5,2396,8,ercury,ercury,unrelated,0.9226868152618408,0,191,2.308222532272339
Red,19,15196,5,2396,9,uckingham,uckingham,unrelated,0.9226868152618408,0,191,2.308222532272339
Red,19,15196,5,2396,10,utenberg,utenberg,unrelated,0.9226868152618408,0,191,2.308222532272339
Red,20,28183,11,23,1,onsai,onsai,unrelated,0.9223872423171997,0,191,2.8613815307617188
Red,20,28183,11,23,2,ISTORY,istory,unrelated,0.9223872423171997,0,191,2.8613815307617188
Red,20,28183,11,23,3,ucalypt,ucalypt,unrelated,0.9223872423171997,0,191,2.8613815307617188
Red,20,28183,11,23,4,edom,edom,unrelated,0.9223872423171997,0,191,2.8613815307617188
Red,20,28183,11,23,5,ighthouse,ighthouse,unrelated,0.9223872423171997,0,191,2.8613815307617188
Red,20,28183,11,23,6,endix,endix,unrelated,0.9223872423171997,0,191,2.8613815307617188
Red,20,28183,11,23,7,ourgeois,ourgeois,unrelated,0.9223872423171997,0,191,2.8613815307617188
Red,20,28183,11,23,8,aucoma,aucoma,unrelated,0.9223872423171997,0,191,2.8613815307617188
Red,20,28183,11,23,9,iodiversity,iodiversity,unrelated,0.9223872423171997,0,191,2.8613815307617188
Red,20,28183,11,23,10,soriasis,soriasis,unrelated,0.9223872423171997,0,191,2.8613815307617188
